elapsed,wall_time,frame_time,requested_command_pwm,command_pwm,measured_angle,measured_angle_raw,target_joint,pwm_biceps,pwm_triceps,pwm_deltoid
52.54545185200004,1787214028.2799783,376.50786089897156,-1.5560338005951113,-7.0,93.71272263901226,93.7170161123756,elbow,-5,7,0
52.559743985000296,1787214028.2942827,376.5219750404358,1.282034152789027,-6.0,93.71062611944991,93.69837345371512,elbow,-4,6,0
52.57412819000001,1787214028.3086727,376.5363116264343,4.06633743393812,-5.0,93.70903575377946,93.69974119755105,elbow,-3,5,0
52.58836573200006,1787214028.3229103,376.55070757865906,6.5963584221955625,-4.0,93.70716737184152,93.6962480082631,elbow,-3,4,0
52.602486794000015,1787214028.337012,376.5648958683014,8.744410158849949,-3.0,93.70669241164045,93.70391660707098,elbow,-2,3,0
52.61657861599997,1787214028.3511019,376.57898449897766,10.411585668590762,-3.0,93.70694439233694,93.70841704029176,elbow,-2,3,0
52.630646105000324,1787214028.365169,376.59307503700256,11.510108913946194,-2.0,93.7075873300761,93.71134484388503,elbow,-1,2,0
52.64474946300015,1787214028.3792758,376.6071481704712,11.983520431371499,-2.0,93.70802279757888,93.71056779541523,elbow,-1,2,0
52.65882554500013,1787214028.393349,376.62125396728516,11.802883460517702,-2.0,93.70948792492042,93.7180505521896,elbow,-1,2,0
52.67289144100005,1787214028.4074154,376.63531827926636,10.979898100247157,-2.0,93.7119505727086,93.72634299752211,elbow,-1,2,0
52.686960911999904,1787214028.4214828,376.64938831329346,9.558550337076138,-1.0,93.71344910383417,93.72220695246315,elbow,-1,1,0
52.7010487890002,1787214028.4355721,376.66346168518066,7.613126657598917,-1.0,93.710925174505,93.69617460266969,elbow,0,1,0
52.715271979000136,1787214028.4498122,376.6775450706482,5.22674779343206,-1.0,93.70543732517389,93.67336474895545,elbow,0,1,0
52.729537687000175,1787214028.4640732,376.6918566226959,2.5401112386912414,-1.0,93.69880819011424,93.66006561052883,elbow,0,1,0
52.743875707999905,1787214028.4784184,376.7061083316803,-0.3041616362909697,-1.0,93.69239894081339,93.65494143709891,elbow,0,1,0
52.758153526000115,1787214028.4926884,376.72046875953674,-3.120304770723858,-1.0,93.68799990305558,93.66229065608782,elbow,0,1,0
52.77243562300009,1787214028.506973,376.73470091819763,-5.762378517413832,-2.0,93.68601054134666,93.67438413705132,elbow,-1,2,0
52.78657509200002,1787214028.521101,376.74897718429565,-8.059489528512167,-3.0,93.68938253982408,93.70908947265883,elbow,-2,3,0
52.80098722299999,1787214028.5355341,376.7631149291992,-9.942653383376848,-4.0,93.69578472899393,93.7332009712641,elbow,-3,4,0
52.815776439000274,1787214028.5503166,376.77809405326843,-11.281477735912867,-5.0,93.70403802019011,93.75227263724538,elbow,-3,5,0
52.83007399799999,1787214028.5646179,376.7923336029053,-11.928176211980338,-6.0,93.71358527670017,93.76938220070838,elbow,-4,6,0
52.84445370399999,1787214028.5789979,376.8066792488098,-11.898264823315161,-7.0,93.72594423906098,93.79817358399787,elbow,-5,7,0
52.85869317100014,1787214028.5932288,376.82103514671326,-11.197438145141966,-8.0,93.74077758387381,93.82746793438831,elbow,-6,8,0
52.87282265900012,1787214028.6073515,376.8352289199829,-9.880087346212534,-8.0,93.75759641374475,93.85589051228783,elbow,-6,8,0
52.88699320200021,1787214028.621528,376.84933280944824,-8.009626425129092,-8.0,93.77409530669526,93.87051960148705,elbow,-6,8,0
52.9011398560001,1787214028.63567,376.8635311126709,-5.69694252951388,-8.0,93.78833039777177,93.87152438069339,elbow,-6,8,0
52.91523149300019,1787214028.6497567,376.87765669822693,-3.078036929575485,-7.0,93.79918533059873,93.86262469262086,elbow,-5,7,0
52.92938070199989,1787214028.6639118,376.8917317390442,-0.27727819611733545,-6.0,93.8071823876242,93.85391949819294,elbow,-4,6,0
52.943505578999975,1787214028.6780317,376.90591073036194,2.534835696006268,-5.0,93.81431377137092,93.85599163731804,elbow,-4,5,0
52.957775157000015,1787214028.6923168,376.9200327396393,5.233267423185252,-4.0,93.8212837232788,93.86201813494301,elbow,-3,4,0
52.972149270000045,1787214028.706692,376.93437600135803,7.652343772221684,-4.0,93.82860880747808,93.87141871480485,elbow,-2,4,0
52.986375255999974,1787214028.7209053,376.94873094558716,9.61459276643335,-3.0,93.83587613281618,93.8783484806792,elbow,-2,3,0
53.000526188000094,1787214028.7350535,376.96290826797485,11.029970220276935,-3.0,93.84342689881741,93.88755575576504,elbow,-2,3,0
53.014617842999996,1787214028.749142,376.97703075408936,11.828747661739424,-2.0,93.85221272687755,93.90355964314654,elbow,-1,2,0
53.028740497999934,1787214028.7632675,376.9911153316498,11.972970605975767,-2.0,93.860355879728,93.90794681648612,elbow,-1,2,0
53.042843690000154,1787214028.7773693,377.0052556991577,11.452836747887378,-2.0,93.86713190153563,93.90673292969274,elbow,-1,2,0
53.05693786400025,1787214028.7914627,377.0193455219269,10.298277247932479,-1.0,93.87120670088362,93.89502100495396,elbow,-1,1,0
53.071022833999905,1787214028.8055482,377.0334441661835,8.573970433526844,-1.0,93.87567799538165,93.90180953160485,elbow,0,1,0
53.085138970000116,1787214028.819668,377.04751801490784,6.369112257759468,-1.0,93.88092298164419,93.91157619595829,elbow,0,1,0
53.0994568430001,1787214028.833996,377.0617392063141,3.7707718703098356,-1.0,93.88638697516791,93.91832013115918,elbow,0,1,0
53.11362231200019,1787214028.8481495,377.0760235786438,0.9863478837397919,-1.0,93.88883342776805,93.9031312032259,elbow,0,1,0
53.12778891000016,1787214028.8623223,377.09013295173645,-1.854332228786491,-1.0,93.89024098237893,93.89846713798474,elbow,0,1,0
