"participant","condition","joint","controller_mode","target_mode","motor_enabled","tolerance_deg","rmse_deg","mae_deg","max_error_deg","within_tolerance_percent","sample_rate_hz"
"S01","PID 跟隨＋補償","elbow","pid","sine","true","3","12.157029946184414","10.280707878659891","25.74322824203095","14.492753623188406","4.6618768167601035"

"time_s","system_time_s","target_deg","measured_deg","error_deg"
"0.20019999999925495","343.36701798439026","36.572618745679975","12.741725114621289","23.830893631058686"
"0.37590000000223517","343.53922605514526","31.54450704658786","18.394055281357385","13.150451765230475"
"0.42169999999925495","343.58894419670105","30.025245959291976","20.040106540137224","9.985139419154752"
"0.6054000000022352","343.71254229545593","26.176333990222194","22.928968971619753","3.2473650186024408"
"0.8136000000014901","343.98634600639343","17.683650694528925","20.828935478398712","-3.145284783869787"
"1.0196000000014902","344.18998289108276","11.871091657143703","17.03884273575158","-5.167751078607877"
"1.071199999999255","344.21558141708374","11.19362184316564","16.64911407205354","-5.455492228887898"
"1.26710000000149","344.4210886955261","6.328709633490856","13.374022620998556","-7.0453129875077"
"1.4594000000022351","344.6254606246948","2.7182709528071527","9.806439624636162","-7.08816867182901"
"1.621","344.7785711288452","0.9615995988192907","6.691492723539123","-5.729893124719832"
"1.6931999999992549","344.8298604488373","0.5692267529987269","5.508528906094586","-4.939302153095859"
"1.8571000000014901","344.98765683174133","0.0030072832289391727","2.2884691753787525","-2.2854618921498133"
"2.043199999999255","345.1911041736603","0.7174338860538576","-1.9971470691125064","2.714580955166364"
"2.216900000002235","345.3723084926605","2.6865766677816154","-3.8398432464978263","6.526419914279442"
"2.407300000000745","345.55146074295044","5.76645313238356","-3.4469051753201496","9.213358307703711"
"2.439","345.6079967021942","6.948676097325237","-2.775467445500181","9.724143542825418"
"2.624","345.7880525588989","11.288941762902216","0.7532926325895866","10.53564913031263"
"2.812699999999255","345.96613907814026","16.2701655820039","5.085563223828766","11.184602358175136"
"3.041900000002235","346.19533944129944","23.284137916905337","10.936442551485452","12.347695365419884"
"3.08810000000149","346.2485513687134","24.954489931057033","12.154001847482093","12.80048808357494"
