"participant","condition","joint","controller_mode","target_mode","motor_enabled","tolerance_deg","rmse_deg","mae_deg","max_error_deg","within_tolerance_percent","sample_rate_hz"
"S01","純跟隨模式","elbow","following_only","sine","true","3","11.857279008459876","9.886217448229825","28.546981305252288","17.894736842105264","6.347619980145529"

"test_time_s","system_time_s","wall_time","reference_target_deg","measured_deg","tracking_error_deg","target_angle","reference_target_angle","target_velocity","reference_target_velocity","measured_angle_raw","elbow_angle","elbow_angle_raw","shoulder_angle","shoulder_angle_raw","upper_angle","forearm_angle","omega","alpha","jerk","error_for_control","integral_error","derivative_error","filtered_measurement_velocity","control_active","anti_windup_active","raw_pid_output","feedback_pid_output","feedforward_output","following_output","elbow_following_output","shoulder_following_output","controller_compensation_output","pid_output","motor_cmd","adrc_output","adrc_raw_output","adrc_estimated_angle","adrc_estimated_velocity","adrc_estimated_disturbance","adrc_observer_error","adrc_saturated","ilc_output","ilc_current_cycle","ilc_last_rmse","ilc_improvement_percent","ilc_learned_peak_pwm","ilc_frozen","desired_motor_cmd","desired_pwm_biceps","desired_pwm_triceps","desired_pwm_deltoid","pwm_biceps","pwm_triceps","pwm_deltoid","virtual_cable_effort_biceps","virtual_cable_effort_triceps","virtual_cable_effort_deltoid","elbow_soft_landing_scale","shoulder_motion_state","shoulder_release_command","shoulder_release_pwm","shoulder_motor_enable","motor_enabled","emergency_stop","motion_state","target_joint","target_mode","controller_mode"
"0.17060000000149012","376.13703894615173","2026-09-07T16:26:37.162Z","21.463129861423944","3.7220927116610927","17.741037149762853","3.7220927116610927","21.463129861423944","0","31.099940640929358","4.096100646232713","3.7220927116610927","4.096100646232713","5.2357892096288206","4.9618159037581275","7.371517654637728","11.467618300870441","-1.6838560671754044","-9.210088215242127","-63.65047202173187","0","0","0","0","false","false","0","0","0","0","0","0","0","0","0","0","0","3.7220927116610927","0","0","0","false","0","-1","0","0","0","false","0","0","0","0","0","0","0","206.219770802392","0","9.344170093536377","1","肩關節未抬舉","false","0","true","true","false","靜止","elbow","sine","following_only"
"0.35770000000298025","376.3450119495392","2026-09-07T16:26:37.349Z","27.977801735969646","4.365837656075111","23.611964079894534","4.365837656075111","27.977801735969646","0","31.19227077646565","5.088372745917397","4.365837656075111","5.088372745917397","5.118073869825235","4.87186783942857","7.259891428709437","12.348264174626834","2.675635283717357","31.212749604555846","235.86305147024098","0","0","0","0","false","false","0","0","100","100","100","0","0","100","100","0","0","4.365837656075111","0","0","0","false","0","-1","0","0","0","false","100","51","-28","0","51","-28","0","206.219770802392","0","9.344170093536377","1","肩關節未抬舉","false","0","true","true","false","靜止","elbow","sine","following_only"
"0.5637000000029803","376.5521788597107","2026-09-07T16:26:37.555Z","34.266723274578624","6.6987251817562115","27.567998092822414","6.6987251817562115","34.266723274578624","0","29.178015011223547","9.24600708161418","6.6987251817562115","9.24600708161418","5.017761451589949","4.800796931510616","6.943977453433973","16.189984535048154","16.82735857005205","55.12231376685879","-110.29847510474183","0","0","0","0","false","false","0","0","0","0","0","0","0","0","0","0","0","6.6987251817562115","0","0","0","false","0","-1","0","0","0","false","0","49","-27","0","49","-27","0","216.0786436928644","0","9.344170093536377","1","肩關節未抬舉","false","0","true","true","false","肘屈曲","elbow","sine","following_only"
"0.7387000000029802","376.70541763305664","2026-09-07T16:26:37.730Z","38.53906290960898","9.99208160435669","28.546981305252288","9.99208160435669","38.53906290960898","0","26.410127847933527","13.54879442983922","9.99208160435669","13.54879442983922","4.39942018536914","3.683533536502405","6.6178456793363125","20.166640109175532","21.15193067713622","28.387419615268435","-166.6300984924151","0","0","0","0","false","false","0","0","100","100","100","0","0","100","100","0","0","9.99208160435669","0","0","0","false","0","-1","0","0","0","false","100","91","-50","0","91","-50","0","225.78442443741702","0","9.344170093536377","1","肩關節未抬舉","false","0","true","true","false","肘屈曲","elbow","sine","following_only"
"0.9252000000029802","376.9154670238495","2026-09-07T16:26:37.917Z","43.55338141447262","16.15040688352744","27.402974530945176","16.15040688352744","43.55338141447262","0","21.056529411379003","21.757953939091223","16.15040688352744","21.757953939091223","4.058851674487669","3.026067907486381","6.299229431267321","28.057183370358544","36.326201637608996","83.71138825180454","223.10905348542678","0","0","0","0","false","false","0","0","0","0","0","0","0","0","0","0","0","16.15040688352744","0","0","0","false","0","-1","0","0","0","false","0","9","-5","0","9","-5","0","243.06514204872988","0","9.344170093536377","1","肩關節未抬舉","false","0","true","true","false","肘屈曲","elbow","sine","following_only"
"1.1034000000059605","377.0695798397064","2026-09-07T16:26:38.095Z","46.43137295664061","21.993884680677667","24.43748827596294","21.993884680677667","46.43137295664061","0","16.175816367708116","28.093670621636633","21.993884680677667","28.093670621636633","4.618184683090501","3.976403002381354","5.781195597851109","33.87486621948774","36.493052889618696","15.34980828724793","-205.57838123290884","0","0","0","0","false","false","0","0","100","100","100","0","0","100","100","0","0","21.993884680677667","0","0","0","false","0","-1","0","0","0","false","100","98","-54","0","98","-54","0","251.5411132706537","0","9.344170093536377","1","肩關節未抬舉","false","0","true","true","false","肘屈曲","elbow","sine","following_only"
"1.1643000000044703","377.12468457221985","2026-09-07T16:26:38.156Z","47.27066255607045","24.09463798513248","23.17602457093797","24.09463798513248","47.27066255607045","0","14.273626405691635","30.201540357334636","24.09463798513248","30.201540357334636","5.784049562221486","10.27539206101838","5.871647840120758","36.073188197455394","33.794285138322266","-17.154977151252346","-389.5320513085423","0","0","0","0","false","false","0","0","100","100","100","0","0","100","100","0","0","24.09463798513248","0","0","0","false","0","-1","0","0","0","false","100","100","-55","0","100","-55","0","256.3422926796808","0","9.344170093536377","1","肩關節抬舉中","false","0","true","true","false","肘屈曲＋肩關節抬舉中(Z軸主導抬舉（尚未驗證）)","elbow","sine","following_only"
"1.333","377.2813014984131","2026-09-07T16:26:38.325Z","49.0618200164151","30.029988113818728","19.03183190259637","30.029988113818728","49.0618200164151","0","8.525596469471937","35.76501876985789","30.029988113818728","35.76501876985789","5.339019444859668","4.057110068414821","5.417823441086512","41.1828422109444","25.830657872875037","-25.552215869490112","210.34326487663375","0","0","0","0","false","false","0","0","100","100","100","0","0","100","100","0","0","30.029988113818728","0","0","0","false","0","-1","0","0","0","false","100","55","-30","0","55","-30","0","268.6313344372644","0","9.344170093536377","1","肩關節未抬舉","false","0","true","true","false","肘屈曲","elbow","sine","following_only"
"1.5004000000059605","377.48662662506104","2026-09-07T16:26:38.492Z","49.99646978170526","36.49124384356921","13.50522593813605","36.49124384356921","49.99646978170526","0","0.527934829548444","40.25303535337774","36.49124384356921","40.25303535337774","4.389449996628914","3.230067412625678","5.493175784091221","45.74621113746896","10.222345222524325","-99.28169100384744","-383.65775118419674","0","0","0","0","false","false","0","0","0","0","0","0","0","0","0","0","0","36.49124384356921","0","0","0","false","0","-1","0","0","0","false","0","48","-26","0","48","-26","0","283.6721176041498","0","9.344170093536377","1","肩關節未抬舉","false","0","true","true","false","肘屈曲","elbow","sine","following_only"
"1.6768000000044703","377.6403024196625","2026-09-07T16:26:38.669Z","49.61244372782355","39.5367370879735","10.075706639850054","39.5367370879735","49.61244372782355","0","-5.510265928063004","42.24644337844343","39.5367370879735","42.24644337844343","4.289631101406621","3.1858329641630774","5.669963824173635","47.916407202617066","5.521204721354916","-19.72148414351815","508.50312982816445","0","0","0","0","false","false","0","0","100","100","100","0","0","100","100","0","0","39.5367370879735","0","0","0","false","0","-1","0","0","0","false","100","91","-50","0","91","-50","0","293.53957117928405","0","9.344170093536377","1","肩關節未抬舉","false","0","true","true","false","肘屈曲","elbow","sine","following_only"
