"participant","condition","joint","controller_mode","target_mode","motor_enabled","tolerance_deg","rmse_deg","mae_deg","max_error_deg","within_tolerance_percent","sample_rate_hz"
"S01","LADRC 跟隨＋自抗擾補償","elbow","adrc","sine","true","3","7.272312894098776","6.235947668562792","12.27098003495967","29.292929292929294","6.589254136774419"

"time_s","system_time_s","target_deg","measured_deg","error_deg"
"0.1276000000014901","970.326815366745","2.0788439511535337","3.1263073773810923","-1.0474634262275586"
"0.3366000000014901","970.5260236263275","5.265850996835955","7.466835408089398","-2.200984411253444"
"0.5723000000007451","970.7233257293701","9.63579642674935","14.065085348719755","-4.4292889219704055"
"0.755300000000745","970.9447591304779","15.644002178346822","22.009575838112582","-6.36557365976576"
"0.7926000000014901","970.9694323539734","16.367188555079547","22.8776681483586","-6.5104795932790545"
"0.9654000000022351","971.1439609527588","21.678534945633665","28.51359159085185","-6.8350566452181845"
"1.194","971.3915324211121","29.422967650743836","34.39276304761315","-4.969795396869316"
"1.3869000000022351","971.5638606548309","34.606564173821454","37.60867732327803","-3.0021131494565765"
"1.421300000000745","971.6148829460144","36.06565838487921","38.44275050684658","-2.3770921219673724"
"1.5922000000029803","971.7875473499298","40.6322273036667","41.08697569448113","-0.4547483908144301"
"1.762800000000745","971.9597556591034","44.45673834014849","43.25522780258502","1.2015105375634718"
"1.9311000000014902","972.1071882247925","47.0155636498896","44.95784497249403","2.0577186773955702"
"2.081800000000745","972.2632608413696","48.90184275702714","46.49335153959189","2.408491217435248"
"2.097900000002235","972.2904875278473","49.13853152609362","46.722932587639775","2.415598938453847"
"2.27920000000298","972.4697453975677","49.98193406977239","48.119468640283685","1.862465429488708"
"2.4642000000029802","972.6675515174866","49.44789528815451","48.90606787500628","0.5418274131482335"
"2.636","972.8398978710175","47.753978594104666","47.565534242416476","0.18844435168819018"
"2.691900000002235","972.8646247386932","47.42124318426021","47.23801389803201","0.18322928622820456"
"2.795300000000745","972.9906289577484","45.39706246787662","45.23763497014188","0.15942749773473963"
"2.972800000000745","973.1637461185455","41.796337165952714","42.19824006517739","-0.40190289922467315"
"3.141","973.3365678787231","37.41189473828591","39.250694476865256","-1.8387997385793469"
"3.35470000000298","973.5339272022247","31.705023977304823","35.270362725909735","-3.565338748604912"
"3.5265","973.7109808921814","26.225330292821376","31.563405138296407","-5.338074845475031"
"3.72360000000149","973.8844957351685","20.794779257912932","27.907865867399416","-7.1130866094864835"
"3.90260000000149","974.1056883335114","14.194094577986695","23.411942482392114","-9.217847904405419"
"3.98160000000149","974.1548337936401","12.82330688583064","22.41552170875294","-9.592214822922301"
"4.13110000000149","974.329193353653","8.368615164229336","19.26407565492721","-10.895460490697875"
"4.30860000000149","974.5014111995697","4.748548002152518","16.19351404876468","-11.444966046612162"
"4.48760000000149","974.6734981536865","2.0749133970674265","12.23516279128801","-10.160249394220584"
"4.593900000002235","974.7725701332092","1.0140669517822012","9.640101343964933","-8.626034392182731"
"4.63820000000298","974.8250463008881","0.6017636848771417","8.27970908186944","-7.677945396992298"
"4.83860000000149","975.0239238739014","0.011296919647303838","3.958943756191789","-3.947646836544485"
"5.06610000000149","975.2695748806","1.4207949888814433","0.41179338755859507","1.0090016013228482"
"5.19910000000149","975.392745256424","2.9834462652728178","-0.560903620074933","3.5443498853477506"
"5.391","975.5673596858978","6.08935695307893","-1.4352077084182169","7.524564661497147"
"5.55660000000149","975.7417702674866","10.096991194847535","-0.6385307186301912","10.735521913477726"
"5.780800000000745","975.9390425682068","15.47770445692646","3.2067244219667903","12.27098003495967"
"5.861300000000745","976.0635015964508","19.19446718847731","7.0409322419964955","12.153534946480816"
"6.021400000002235","976.2108602523804","23.770884265246487","12.21278986180774","11.558094403438746"
"6.1845","976.3833134174347","29.168601752136297","17.780000014135883","11.388601738000414"
"6.386900000002235","976.5798230171204","35.06757182858165","23.488495976112183","11.579075852469465"
"6.468900000002235","976.6544816493988","37.16702994856059","25.547165425863845","11.619864522696744"
"6.61370000000298","976.8019685745239","40.98320301295519","29.426212037302548","11.556990975652639"
"6.7745","976.9750211238861","44.75428204376699","33.30534699235151","11.448935051415482"
"6.9466000000014905","977.1230714321136","47.24759145463703","36.62047167785551","10.62711977678152"
"7.11860000000149","977.296897649765","49.190156962961716","40.75580371283131","8.434353250130407"
"7.138900000002235","977.3220725059509","49.37769137828338","41.35395017270539","8.023741205577991"
"7.29960000000149","977.4953277111053","49.999569088713386","45.415673996208234","4.583895092505152"
"7.49520000000298","977.6469316482544","49.575061318072926","48.39431701751367","1.1807443005592546"
"7.663300000000745","977.8519122600555","47.59503215449074","49.97633687236324","-2.381304717872503"
"7.73860000000149","977.9034750461578","46.85486437044641","49.30209669080583","-2.4472323203594257"
"7.889400000002235","978.0599367618561","44.062348211398955","46.40873787140544","-2.346389660006487"
"8.059300000000745","978.2401115894318","39.94481438781812","43.3023291445923","-3.3575147567741794"
"8.229800000000745","978.419355392456","35.091192083213166","40.498283300478604","-5.407091217265439"
"8.3685","978.5478188991547","31.28359232438024","38.417116049297874","-7.133523724917634"
"8.429400000002236","978.5737981796265","30.490421808068774","37.9930562646933","-7.502634456624527"
"8.608800000000745","978.8033418655396","23.325470528982745","33.45196908363117","-10.126498554648425"
"8.837","979.0072124004364","17.059400969881526","27.892966922207638","-10.833565952326111"
"8.9995","979.1879088878632","11.9265849400445","21.909132374324013","-9.982547434279514"
"9.0895","979.2662980556488","9.8942477705616","19.49153581867643","-9.597288048114828"
"9.253900000002234","979.4480895996094","5.7754806767495594","14.532690148148824","-8.757209471399264"
"9.451800000000745","979.627016544342","2.6961474172283353","10.565208942060801","-7.869061524832466"
"9.657300000000745","979.7841317653656","0.9142025057649441","7.383018527519296","-6.4688160217543516"
"9.67770000000298","979.8660190105438","0.35350043321457036","5.621386293903463","-5.267885860688892"
"9.87210000000149","980.0707476139069","0.09873412083754829","1.579513125760317","-1.4807790049227687"
"10.05070000000298","980.2237980365753","0.9821503214385281","-0.32708894659004206","1.3092392680285703"
"10.29620000000298","980.4567971229553","4.0069898040546015","-1.3939823335932666","5.400972137647868"
"10.34270000000298","980.5390281677246","5.519292926255691","-1.3418834053228537","6.861176331578545"
"10.465","980.6429097652435","7.7246287238537334","-0.720022538781671","8.444651262635404"
"10.65470000000298","980.8478419780731","12.896792192202641","2.8895332715723705","10.007258920630271"
"10.83420000000298","981.0271983146667","18.09156876895618","8.81841380027972","9.27315496867646"
"10.98670000000298","981.1624784469604","22.25596920411093","12.45460477398938","9.801364430121549"
"11.012400000002236","981.1882884502411","23.063217103061625","12.77045252425916","10.292764578802466"
"11.20510000000149","981.3934495449066","29.482232906459384","18.022532658607183","11.4597002478522"
"11.410400000002236","981.5997407436371","35.63711210811566","24.83141479772603","10.805697310389629"
"11.610900000002236","981.7786729335785","40.41368769621031","30.673762292270393","9.739925403939917"
"11.611900000002235","981.8041570186615","41.03600825950761","31.410783350220743","9.625224909286867"
"11.8485","982.0361528396606","45.871918200687944","37.79522740040952","8.07669080027842"
"12.0185","982.2162282466888","48.42724516966918","42.46216003529024","5.965085134378938"
"12.24760000000149","982.4478199481964","49.94627416927951","46.57770329623418","3.3685708730453285"
"12.42860000000149","982.6010143756866","49.798853319941344","48.57063920088341","1.228214119057931"
"12.582800000000745","982.7799000740051","48.46942818272048","49.83238927758085","-1.362961094860374"
"12.774900000002235","982.9577281475067","45.97711306968995","47.926128628790686","-1.9490155591007365"
"12.919900000002235","983.110787153244","42.990563359575745","45.13354929594873","-2.1429859363729875"
"12.970800000000745","983.1623077392578","41.82977975495754","44.13418549383621","-2.304405738878671"
"13.119400000002235","983.2912249565125","38.6276117854034","41.61014305906021","-2.982531273656811"
"13.29220000000298","983.4728832244873","33.530986979978195","38.19072472398207","-4.659737744003877"
"13.496900000002235","983.6270892620087","28.846020209341503","35.1623578510025","-6.3163376416609935"
"13.57670000000298","983.7581639289856","24.743527105719718","32.600898367127684","-7.857371261407966"
"13.6665","983.8600168228149","21.554719270514813","30.45689711328194","-8.902177842767127"
"13.8235","984.0131130218506","16.88384662339314","26.57686770978322","-9.693021086390079"
"14.00860000000149","984.2113268375397","11.305248958469827","21.147909117305794","-9.842660158835967"
"14.192400000002236","984.3838813304901","7.12614195429715","17.177540255961542","-10.051398301664392"
"14.256900000002235","984.4578766822815","5.580382465254392","15.582592776409022","-10.00221031115463"
"14.364","984.5565090179443","3.782939666920033","13.394615061489427","-9.611675394569394"
"14.56560000000149","984.7535192966461","1.1896541908399136","9.088399952378646","-7.898745761538732"
"14.78010000000149","984.97483253479","0.012501798511483031","5.361219986957402","-5.348718188445919"
"14.89720000000298","985.0736923217773","0.10711834086056271","4.041651265408371","-3.934532924547808"
"15.000300000000745","985.1977407932281","0.7678677962910427","2.3769209367933555","-1.6090531405023127"
