"participant","condition","joint","controller_mode","target_mode","motor_enabled","tolerance_deg","rmse_deg","mae_deg","max_error_deg","within_tolerance_percent","sample_rate_hz"
"S01","純跟隨模式","elbow","following_only","sine","true","3","15.062990029271116","10.604953093188655","49.46995487423169","24.489795918367346","6.494984800397367"

"time_s","system_time_s","target_deg","measured_deg","error_deg"
"0.002100000001490116","22.144572257995605","47.547547858274115","0.15684577695778482","47.39070208131633"
"0.22919999999925494","22.3734610080719","49.68459891532984","0.21464404109815421","49.46995487423169"
"0.4586999999992549","22.57840871810913","49.87874293257876","1.3821923138938836","48.49655061868488"
"0.641300000000745","22.762749433517456","48.64959453199455","4.369370925648882","44.28022360634567"
"0.8246000000014901","22.944541931152344","46.1995792954052","7.774039491545047","38.425539803860154"
"1.011199999999255","23.151129484176636","42.087793847557684","9.500208100807058","32.58758574675063"
"1.072","23.20259952545166","40.87258971055688","9.794919585611783","31.077670124945097"
"1.2176000000014902","23.330554246902466","37.57553419827938","9.871943788294114","27.703590409985264"
"1.4055","23.537251234054565","31.60436414803146","9.584109398617501","22.020254749413958"
"1.6046000000014902","23.717219591140747","26.029535694256538","8.911183974139478","17.11835172011706"
"1.6645","23.79693841934204","23.526240991564684","8.668944903300433","14.85729608826425"
"1.78","23.923814296722412","19.58277787260863","8.18044826343177","11.40232960917686"
"1.953300000000745","24.076226472854614","15.03595273782584","7.619182211267768","7.4167705265580715"
"2.1741999999992547","24.282424688339233","9.493686865442605","6.752600994660526","2.7410858707820793"
"2.33610000000149","24.465484857559204","5.43074690796746","5.631243783841075","-0.20049687587361475"
"2.58010000000149","24.7214035987854","1.516492919510906","3.309705486025925","-1.793212566515019"
"2.760199999999255","24.90175724029541","0.19027388190816907","1.9038705249104837","-1.7135966430023146"
"2.9415","25.081007719039917","0.12942181258460295","1.6526734269163037","-1.5232516143317008"
"3.12610000000149","25.259439945220947","1.3169013522783182","2.991967283100184","-1.6750659308218658"
"3.3258000000007453","25.46464991569519","4.14197405349147","7.047999291682179","-2.9060252381907086"
"3.4965","25.618403673171997","7.176405927413743","10.59927056325251","-3.422864635838767"
"3.59260000000149","25.72489023208618","9.674598985936415","12.822444958626551","-3.1478459726901367"
"3.651800000000745","25.7756609916687","10.965095277989443","13.958453581658441","-2.993358303668998"
"3.8949000000022354","26.030175924301147","18.18151873728391","20.169569447639407","-1.9880507103554983"
"4.08610000000149","26.21086597442627","23.771063811263627","23.618697498102108","0.15236631316151872"
"4.227","26.33964252471924","27.810250668027354","26.175968500017508","1.6342821680098467"
"4.276300000000745","26.39353609085083","29.484907744643586","27.2852360524208","2.199671692222786"
"4.4875","26.57381319999695","34.89446828633829","30.649249459042515","4.245218827295773"
"4.701300000000745","26.830002784729004","41.65036194429738","35.01761787895699","6.63274406534039"
"4.837","26.9580557346344","44.42315953847445","36.97283041252617","7.450329125948279"
"4.86410000000149","26.984076023101807","44.92734595620157","37.38117859259607","7.546167363605498"
"5.07660000000149","27.217707872390747","48.443431622641185","41.60941841947808","6.834013203163103"
"5.263","27.39617371559143","49.78751503880028","44.31076687718994","5.476748161610338"
"5.44360000000149","27.575972318649292","49.88615587714867","44.23412299099478","5.65203288615389"
"5.507900000002235","27.60172152519226","49.79603106338119","43.88411233662069","5.911918726760504"
"5.6615","27.805542469024658","48.179750371355865","39.98720455905378","8.192545812302086"
"5.882800000000745","28.027583837509155","44.70401936545729","35.15240836811258","9.55161099734471"
"6.07","28.19939136505127","40.95032793473067","31.479025754563143","9.47130218016753"
"6.137300000000745","28.249457120895386","39.708425712149385","30.44666358945741","9.261762122691977"
"6.234199999999255","28.37244987487793","36.42108667498887","27.917111458593357","8.503975216395514"
"6.43460000000149","28.570143699645996","30.60236947217311","24.630626444109502","5.971743028063607"
"6.5905","28.718159198760986","26.00004138057362","22.411250814015222","3.588790566558398"
"6.771900000002235","28.89113998413086","20.58916717736492","19.765162477089486","0.8240047002754345"
"6.77210000000149","28.915608406066895","19.83473204332462","19.376084184917385","0.458647858407236"
"6.941199999999255","29.066495418548584","15.317070111417157","16.734481964790195","-1.4174118533730375"
"7.1719000000022355","29.289888381958008","9.310445865699815","13.28684787378103","-3.976402008081214"
"7.328","29.462398529052734","5.491233126083799","10.913775653593817","-5.422542527510018"
"7.404","29.536434412002563","4.123214019875874","9.86421935506061","-5.741005335184736"
"7.47760000000149","29.610525131225586","2.9349587117084965","8.755039798931413","-5.820081087222917"
"7.663300000000745","29.75831961631775","1.144120657109351","6.533925518889859","-5.389804861780508"
"7.83360000000149","29.95529055595398","0.039447005103045996","4.602808212565684","-4.563361207462638"
"8.036300000000745","30.152204751968384","0.4558918069351101","3.2662099350867155","-2.8103181281516054"
"8.204800000000745","30.35342001914978","2.425279488293885","3.5482989868244004","-1.1230194985305153"
"8.469900000002236","30.599040746688843","6.7551681637095875","5.079678149005938","1.6754900147036498"
"8.646900000002235","30.79608416557312","11.500623870905496","7.171273072548097","4.3293507983573996"
"8.684300000000745","30.820708513259888","12.158104093750635","7.432920344297059","4.725183749453577"
"8.803","30.94394278526306","15.620224527339149","8.833240283938151","6.7869842434009975"
"9.030199999999255","31.14181923866272","21.61185959472876","11.224971216731653","10.386888377997106"
"9.21810000000149","31.36431574821472","28.57899590763885","14.277217889758269","14.30177801788058"
"9.296699999999255","31.438329696655273","30.861476411758694","15.501818139468156","15.359658272290538"
"9.3905","31.512820959091187","33.107474389683546","16.860221220205027","16.24725316947852"
"9.590300000000745","31.736233472824097","39.34255964701554","20.634662156240193","18.70789749077535"
"9.816","31.93273949623108","43.91268094567224","24.02983907799615","19.882841867676092"
"9.911","32.05742311477661","46.23223493859342","25.991908635485224","20.240326303108198"
"9.96710000000149","32.106870889663696","47.01083822465422","26.703400528845968","20.307437695808254"
"10.143300000000744","32.27953100204468","49.04666593766852","29.085988018864665","19.960677918803857"
"10.309800000000745","32.45235276222229","49.955200264782974","31.683034337487747","18.272165927295227"
"10.473699999999255","32.62471628189087","49.69360128768224","34.93560338074677","14.757997906935472"
"10.5285","32.6493866443634","49.560784649366425","35.45213875469858","14.108645894667845"
"10.637900000002235","32.77236032485962","48.54998056736591","38.802199098829064","9.747781468536843"
"10.80610000000149","32.94730353355408","46.15346782585563","43.39903904583241","2.7544287800232183"
"11.004300000000745","33.1272246837616","42.628180466608","41.998268883106604","0.6299115835013964"
"11.1715","33.30895733833313","38.157229801558216","36.43731845352389","1.7199113480343229"
"11.189","33.334540605545044","37.46713938404223","35.694312417910545","1.7728269661316816"
"11.374300000000746","33.513110876083374","32.33266311531033","31.949224951407707","0.38343816390262475"
"11.544800000000745","33.69192457199097","26.822874256456622","29.086429888789755","-2.2635556323331336"
"11.771900000002235","33.895795583724976","20.44527794808813","26.58819440609586","-6.142916458007729"
"11.799300000000745","33.9236843585968","19.58676308299333","26.31514620352102","-6.728383120527692"
"11.971300000000745","34.105289697647095","14.205389143491729","24.664514764282718","-10.459125620790989"
"12.172300000000744","34.307711362838745","8.878487140014634","23.160880582241866","-14.282393442227232"
"12.36960000000149","34.51219987869263","4.551680007050454","21.769771036347233","-17.21809102929678"
"12.4145","34.53778862953186","4.099839040683619","21.65100740918864","-17.55116836850502"
"12.537800000000745","34.667726039886475","2.1478471204723277","20.871198852765716","-18.723351732293388"
"12.765699999999255","34.898224115371704","0.20418669735736472","18.86313195023398","-18.658945252876617"
"12.939300000000745","35.07683706283569","0.11644847631712452","16.453065690638564","-16.33661721432144"
"13.045199999999255","35.179017066955566","0.6299213419242875","14.917303947763651","-14.287382605839364"
"13.14960000000149","35.25568747520447","1.2794082037610686","13.692627991056346","-12.413219787295278"
"13.399800000000745","35.5402672290802","5.543713183417438","9.09989499746215","-3.5561818140447112"
"13.63060000000149","35.77132225036621","10.85250514690407","6.050612403884463","4.801892743019607"
"13.704400000002234","35.84779453277588","12.895487997440416","5.368637011946223","7.5268509854941925"
"13.824800000000746","35.94924235343933","15.77475966063441","5.338371785913883","10.436387874720527"
"14.069100000001491","36.20587086677551","23.61435283311466","13.100407058829687","10.513945774284972"
"14.241199999999255","36.383997678756714","29.189795962550406","20.34976354769415","8.840032414856257"
"14.322199999999254","36.436033487319946","30.7913253258518","22.1089805895587","8.6823447362931"
"14.4695","36.56638479232788","34.679725638830774","26.435330311445902","8.244395327384872"
"14.6965","36.77596473693848","40.34661317627345","32.881767871407334","7.464845304866117"
"14.871300000000746","37.00613188743591","45.338053612628556","37.85512354308561","7.482930069542945"
"14.936699999999256","37.057201862335205","46.22856457239861","38.79249055199138","7.436074020407233"
